timestamp,idk,cumsum,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Fri Aug 13 21:59:47 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:00:48 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:01:48 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:02:49 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:03:49 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:04:50 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:05:50 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:06:51 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:07:52 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:08:52 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:09:53 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:10:53 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:11:54 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:12:54 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:13:55 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:14:55 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:15:56 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:16:57 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:17:57 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:18:58 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:19:58 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:20:59 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:21:59 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:23:00 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:24:01 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:25:01 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:26:02 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:27:02 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:28:03 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:29:03 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:30:04 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:31:05 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:32:05 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:33:06 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:34:06 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:35:07 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:36:08 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:37:08 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:38:09 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:39:09 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:40:10 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:41:11 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:42:11 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:43:12 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:44:12 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:45:13 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:46:13 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:47:14 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:48:15 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:49:15 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:50:16 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:51:16 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:52:17 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:53:18 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:54:18 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:55:19 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:56:19 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:57:20 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:58:20 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 22:59:21 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:00:22 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:01:22 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:02:23 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:03:23 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:04:24 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:05:24 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:06:25 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:07:26 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:08:26 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:09:27 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:10:27 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:11:28 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:12:29 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:13:29 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:14:30 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:15:30 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:16:31 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:17:32 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:18:32 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:19:33 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:20:33 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:21:34 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:22:34 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:23:35 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:24:36 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:25:36 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:26:37 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:27:37 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:28:38 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:29:39 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:30:39 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:31:40 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:32:40 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:33:41 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:34:41 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:35:42 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:36:43 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:37:43 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:38:44 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:39:44 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:40:45 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:41:45 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:42:46 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:43:47 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:44:47 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:45:48 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:46:48 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:47:49 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:48:49 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:49:50 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:50:51 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:51:51 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:52:52 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:53:52 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:54:53 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:55:54 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:56:54 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:57:55 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:58:55 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 23:59:56 2021,0,5067,0,6,3630,0,7,0,0,0,0
