timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,op_state
Mon Sep 20 17:43:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:44:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:45:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:46:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:47:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:48:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:49:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:50:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:51:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:52:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:53:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:54:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:55:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:56:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:57:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:58:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:59:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:00:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:01:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:02:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:03:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:04:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:05:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:06:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:07:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:08:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:09:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:10:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:11:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:12:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:13:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:14:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:15:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:16:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:17:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:18:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:19:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:20:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:21:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:22:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:23:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:24:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:25:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:26:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:27:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:28:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:29:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:30:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:31:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:32:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:33:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:34:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:35:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:36:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:37:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:38:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:39:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:40:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:41:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:42:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:43:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:44:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:45:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:46:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:47:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:48:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:49:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:50:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:51:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:52:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:53:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:55:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:56:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:57:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:58:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 18:59:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:00:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:01:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:02:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:03:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:04:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:05:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:06:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:07:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:08:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:09:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:10:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:11:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:12:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:13:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:14:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:15:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:16:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:17:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:18:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:19:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:20:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:21:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:22:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:23:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:24:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:25:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:26:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:27:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:28:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:29:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:30:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:31:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:32:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:33:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:34:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:35:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:36:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:37:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:38:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:39:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:40:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:41:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:42:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:43:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:44:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:45:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:46:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:47:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:48:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:49:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:50:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:51:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:52:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:53:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:54:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:55:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:56:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:57:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:58:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 19:59:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:00:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:01:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:02:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:03:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:04:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:05:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:06:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:07:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:08:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:09:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:10:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:11:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:12:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:13:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:14:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:15:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:16:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:17:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:18:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:19:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:20:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:21:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:22:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:23:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:24:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:25:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:26:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:27:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:28:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:29:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:30:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:31:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:32:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:33:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:34:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:35:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:36:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:37:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:38:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:40:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:41:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:42:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:43:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:44:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:45:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:46:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:47:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:48:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:49:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:50:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:51:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:52:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:53:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:54:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:55:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:56:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:57:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:58:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 20:59:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:00:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:01:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:02:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:03:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:04:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:05:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:06:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:07:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:08:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:09:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:10:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:11:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:12:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:13:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:14:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:15:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:16:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:17:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:18:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:19:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:20:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:21:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:22:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:23:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:24:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:25:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:26:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:27:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:28:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:29:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:30:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:31:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:32:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:33:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:34:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:35:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 21:36:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:37:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:38:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:39:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:40:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:41:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:42:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:43:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:44:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:45:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:46:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:47:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:48:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:49:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:50:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:51:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:52:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:53:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:54:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:55:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:56:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:57:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:58:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 21:59:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:00:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:01:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:02:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:03:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:04:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:05:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Sep 20 22:06:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 150, 0, 0, 0
